radio,mcc,mnc,lac,cid,psc,lon,lat,range,samples,changeable,created,updated,averagesignal
UMTS,228,2,42130,5164293,0,6.2706,46.4075,500,110,1,1695475521,1695495681,0
UMTS,228,1,2727,17993476,0,6.182,46.2237,3203,160,1,1695475594,1695514027,0
UMTS,228,1,42000,9116678,0,6.1592,46.2996,1000,7,1,1695475540,1695505504,0
UMTS,228,1,4242,18123010,0,6.2679,46.3973,500,104,1,1695475617,1695495739,0
UMTS,228,2,4242,17062407,0,6.1594,46.2613,1000,43,1,1695475404,1695509107,0
UMTS,228,1,42000,9114116,0,6.1591,46.2711,1000,7,1,1695475618,1695495504,0
UMTS,228,1,3535,17543689,0,6.151,46.2091,963,200,1,1695475708,1695514327,0
UMTS,228,1,4242,17739010,0,6.1492,46.2304,1430,160,1,1695475722,1695512403,0
UMTS,228,1,2727,18293000,0,6.1547,46.2051,685,131,1,1695475724,1714892043,0
UMTS,228,1,101,17616329,0,6.3588,46.4754,1000,1,1,1695475625,1695475625,0
UMTS,228,1,4242,16952582,0,6.1923,46.3365,1213,144,1,1695475735,1695506703,0
UMTS,228,2,195,10761990,0,6.2507,46.3227,7173,108,1,1695475643,1695517745,0
UMTS,228,1,1818,17176068,0,6.1884,46.2306,4063,139,1,1695475894,1695515643,0
UMTS,228,1,4242,17739011,0,6.1493,46.2348,810,200,1,1695475903,1695513244,0
UMTS,228,1,4242,18089473,0,6.1597,46.263,617,160,1,1695476017,1695505087,0
UMTS,228,1,3535,18424321,0,6.1626,46.2079,781,109,1,1695476024,1695514744,0
UMTS,228,1,7,13894658,0,6.2189,46.2441,1000,1,1,1695474313,1695474313,0
UMTS,228,2,42000,9126660,0,6.1622,46.2574,4224,123,1,1695476170,1714891336,0
